"X" "Y"
677661.5215 4612220.3
677666.7015 4612223.97
677662.072 4612230.46
677660.242 4612233.03
677664.102 4612235.82
677665.972 4612233.13
677669.972 4612235.88
677668.002 4612238.64
677671.752 4612241.36
677681.712 4612227.3395
677686.7915 4612220.1795
677685.6015 4612215.3295
677671.771 4612205.59
677668.021 4612202.95
677639.1405 4612182.5805
677637.0005 4612185.591
677634.9505 4612188.511
677638.2805 4612190.791
677635.3505 4612194.851
677632.0605 4612192.591
677628.8105 4612197.191
677629.931 4612197.931
677629.111 4612199.211
677632.961 4612201.861
677633.421 4612201.161
677637.991 4612204.331
677637.431 4612205.161
677647.2115 4612212.0705
677647.761 4612211.3305
677652.3515 4612214.5205
677651.8315 4612215.3505
677656.5315 4612218.6805
677657.4515 4612217.4205
677661.5215 4612220.3
677646.231 4612197.9205
677651.291 4612201.4705
677649.071 4612204.5605
677644.151 4612201.0005
677646.231 4612197.9205
677661.201 4612207
677663.771 4612208.8
677664.9215 4612209.53
677662.0215 4612213.73
677658.2915 4612211.07
677661.201 4612207
677672.4915 4612216.45
677677.1315 4612219.6895
677675.0415 4612222.65
677670.3915 4612219.4
677672.4915 4612216.45
