"X" "Y"
676990.611 4613301.625
676991.891 4613303.395
676993.531 4613302.435
676995.241 4613301.4245
676995.521 4613301.9345
676996.571 4613303.8645
676997.131 4613304.8345
676999.671 4613309.2545
677001.3015 4613311.8845
677002.5515 4613313.8945
677003.1185 4613314.613
677005.5015 4613317.6345
677011.0615 4613314.4245
677009.9515 4613312.4245
677009.2125 4613311.0935
677007.691 4613308.3545
677005.921 4613305.1545
677004.351 4613303.2945
677005.621 4613302.3845
677003.231 4613298.8845
677003.571 4613298.5845
677002.821 4613297.4245
677002.541 4613297.0445
677000.661 4613294.5145
676999.3505 4613292.3345
676998.8005 4613292.5745
676997.4605 4613290.6845
676997.1505 4613290.2445
676996.8405 4613290.0645
676996.1005 4613290.6845
676987.701 4613297.605
676990.611 4613301.625
