"X" "Y"
675784.052 4613844.6425
675784.592 4613850.7425
675786.5725 4613850.4775
675786.982 4613850.4225
675789.672 4613850.0625
675794.102 4613849.472
675794.552 4613849.412
675795.012 4613849.352
675796.202 4613849.192
675796.501 4613849.1525
675798.402 4613848.902
675799.4815 4613848.759
675801.572 4613848.482
675805.522 4613847.952
675805.672 4613848.432
675806.2225 4613851.382
675809.0225 4613851.2915
675810.1425 4613851.1515
675816.7525 4613850.2815
675816.332 4613848.2015
675813.1615 4613833.0315
675812.9715 4613832.1115
675810.1415 4613832.6215
675811.032 4613836.7015
675811.462 4613838.6915
675806.3425 4613839.3015
675803.652 4613839.622
675803.212 4613836.942
675803.055 4613836.1635
675802.6915 4613834.362
675801.9915 4613830.942
675801.7615 4613829.772
675795.8615 4613830.9195
675793.6135 4613831.357
675787.383 4613832.569
675783.156 4613833.391
675783.4115 4613836.5625
675784.052 4613844.6425
