"X" "Y"
676653.1895 4614341.529
676653.9905 4614341.779
676660.0505 4614339.449
676663.0805 4614336.539
676663.5905 4614335.209
676663.9305 4614334.879
676664.133 4614334.35
676664.917 4614332.298
676665.35 4614332.459
676666.46 4614329.5485
676666.0325 4614329.38
676666.752 4614327.499
676666.97 4614326.9285
676658.9785 4614323.8925
676657.15 4614328.979
676653.5115 4614327.7495
676653.5 4614327.789
676652.93 4614329.799
676651.89 4614333.419
676649.8605 4614340.4895
676649.1105 4614343.0995
676649.7395 4614342.8575
676653.1895 4614341.529
