"X" "Y"
675418.6805 4612525.898
675418.741 4612525.9275
675426.331 4612529.367
675426.392 4612529.3945
675432.441 4612532.137
675436.791 4612534.107
675437.1215 4612534.2565
675440.151 4612535.627
675440.6985 4612534.6655
675441.4785 4612533.2955
675441.9145 4612532.529
675442.191 4612532.677
675442.431 4612532.807
675443.901 4612530.2265
675444.071 4612529.9265
675445.891 4612526.7265
675445.651 4612526.5965
675445.376 4612526.4495
675445.8215 4612525.6665
675446.63 4612524.246
675447.091 4612523.4365
675440.451 4612519.847
675439.4795 4612519.319
675439.4205 4612519.287
675437.7605 4612518.397
675433.5305 4612516.107
675433.479 4612516.0795
675431.7405 4612515.147
675430.5005 4612514.477
675426.5305 4612512.327
675426.432 4612512.274
675423.8405 4612510.877
675415.7605 4612506.5075
675399.2905 4612516.498
675404.6705 4612519.098
675407.9805 4612520.708
675418.6805 4612525.898
