"X" "Y"
677150.0705 4613261.2295
677152.0905 4613263.5695
677154.4215 4613261.811
677154.9405 4613262.4895
677156.6505 4613261.1995
677161.3205 4613257.6895
677163.07 4613256.3795
677162.55 4613255.6995
677165.63 4613253.389
677163.691 4613250.8215
677164.48 4613250.229
677162.52 4613247.6095
677161.729 4613248.2085
677159.81 4613245.6595
677157.68 4613247.2995
677157.6405 4613247.33
677153.28 4613250.7195
677152.91 4613250.9995
677152.809 4613251.078
677150.22 4613253.0895
677150.1865 4613253.1155
677145.93 4613256.41
677150.0705 4613261.2295
