"X" "Y"
674917.15 4611808.44
674925.37 4611831.48
674951.71 4611822.06
674945.65 4611805.01
674951.35 4611803.05
674956.57 4611817.7
674957.18 4611817.88
674956.61 4611818.32
674956.3 4611818.87
674956.23 4611819.48
674956.34 4611820.09
674956.63 4611820.61
674957.13 4611820.95
674957.69 4611821.17
674958.37 4611821.1
674958.96 4611820.81
674960.1 4611824.39
674959.18 4611824.79
674972.13 4611860
674983.51 4611891.31
674983.89 4611892.13
674984.53 4611892.62
674985.43 4611892.85
674986.29 4611892.72
674987.02 4611892.24
674987.5 4611891.54
674987.63 4611890.7
674987.44 4611889.82
674976.12 4611858.55
675002.7 4611848.86
675003.69 4611851.76
674996.63 4611854.44
675002.66 4611871.14
674990.13 4611875.7
674993.94 4611886.3
674999.5 4611884.31
675000.16 4611886.08
675009.19 4611882.61
675009.98 4611884.44
675012.36 4611883.52
675011.18 4611880.15
675013.3 4611879.4
675014.38 4611878.77
675015.28 4611877.89
675015.81 4611876.97
675016.1 4611875.79
675016.11 4611874.69
675015.84 4611873.61
675008.81 4611854.72
675005.11 4611855.91
675003.84 4611852.2
675007.19 4611850.87
675007.83 4611850.5
675008.28 4611849.87
675008.44 4611849.19
675008.3 4611848.54
675007.94 4611848
675007.4 4611847.62
675006.83 4611847.47
675006.15 4611847.6
675007.4785 4611847.1165
674999.588 4611835.277
674994.148 4611827.077
674982.0775 4611808.677
674976.527 4611800.2775
674963.01 4611804.96
674954.86 4611782.42
674962.6965 4611779.3575
674956.966 4611770.768
674951.39 4611772.83
674945.53 4611775
674945.04 4611774.37
674944.45 4611774
674943.72 4611773.87
674943 4611774.03
674942.41 4611774.42
674941.88 4611775.09
674941.76 4611775.84
674941.92 4611776.55
674944.18 4611782.89
674946.97 4611790.74
674941.27 4611792.88
674938.11 4611783.85
674911.75 4611793.32
674917.15 4611808.44
