"X" "Y"
676330.6525 4612783.442
676331.93 4612786.473
676331.0825 4612786.832
676333.643 4612792.912
676334.5005 4612792.553
676336.793 4612797.982
676336.819 4612798.0435
676335.963 4612798.412
676337.363 4612801.722
676338.2235 4612801.3505
676338.513 4612802.032
676339.1135 4612803.472
676341.542 4612802.4395
676341.583 4612802.422
676347.115 4612800.056
676347.243 4612800.0015
676361.163 4612794.061
676360.053 4612790.701
676356.6925 4612780.5715
676356.5725 4612780.2115
676354.6225 4612774.3415
676353.7525 4612771.6915
676350.5325 4612772.7515
676350.3325 4612772.1415
676346.9425 4612773.2615
676347.1485 4612773.8795
676347.0525 4612773.9115
676342.621 4612775.3865
676342.4125 4612774.7615
676336.0325 4612776.882
676336.242 4612777.5105
676332.8425 4612778.642
676332.2025 4612777.782
676331.9325 4612778.402
676332.1825 4612778.542
676329.9625 4612783.442
676330.6525 4612783.442
