"X" "Y"
675232.633 4612285.342
675235.803 4612289.812
675236.453 4612290.732
675236.803 4612291.222
675238.143 4612293.112
675239.933 4612295.6415
675242.0735 4612298.6515
675243.9935 4612301.3615
675245.1335 4612303.0615
675249.1935 4612300.1215
675255.883 4612295.2815
675260.603 4612291.861
675259.643 4612290.731
675257.133 4612287.761
675254.953 4612285.1915
675253.143 4612283.0615
675251.253 4612280.8215
675250.1425 4612279.5115
675248.8525 4612277.9915
675246.5225 4612275.2515
675245.8925 4612274.5015
675243.5225 4612276.2215
675240.4625 4612278.4315
675237.8525 4612280.3115
675234.7425 4612282.552
675232.043 4612284.502
675232.633 4612285.342
