"X" "Y"
675035.3265 4614107.476
675031.8355 4614108.9965
675033.9905 4614113.9345
675037.477 4614112.4155
675044.2575 4614127.9455
675052.407 4614124.3955
675056.027 4614122.815
675052.587 4614114.9155
675043.2465 4614093.4755
675049.336 4614090.8255
675047.216 4614085.9655
675041.126 4614088.6255
675037.226 4614079.6855
675043.316 4614077.0255
675041.2055 4614072.1655
675035.1055 4614074.8255
675031.2055 4614065.8855
675037.3055 4614063.2355
675035.185 4614058.3755
675029.085 4614061.036
675027.085 4614056.446
675018.615 4614060.146
675017.835 4614058.356
675026.315 4614054.666
675023.795 4614048.886
675016.4745 4614044.986
675015.135 4614050.046
675008.864 4614056.347
675014.485 4614059.816
675035.3265 4614107.476
