"X" "Y"
676967.7185 4611556.018
676969.1285 4611558.218
676969.3285 4611558.538
676969.8285 4611559.308
676970.179 4611559.858
676971.859 4611562.478
676974.489 4611566.698
676986.809 4611558.9175
676983.2485 4611553.2575
676982.1185 4611551.4775
676980.0385 4611548.2275
676979.8385 4611547.918
676975.188 4611540.678
676974.618 4611539.768
676973.198 4611540.678
676969.1585 4611543.248
676967.2685 4611544.448
676965.2085 4611545.758
676955.8185 4611551.7885
676950.9285 4611555.0285
676953.5985 4611558.6185
676954.5285 4611560.0085
676956.239 4611562.5485
676967.4685 4611555.688
676967.7185 4611556.018
