"X" "Y"
676622.732 4614220.8395
676622.606 4614223.6895
676622.457 4614227.0495
676626.887 4614227.346
676630.077 4614227.5595
676631.6075 4614227.6655
676631.777 4614226.6895
676631.917 4614226.2195
676632.327 4614225.3195
676632.587 4614224.8995
676632.877 4614224.5095
676633.207 4614224.1395
676633.947 4614223.4895
676634.357 4614223.209
676634.787 4614222.969
676635.237 4614222.769
676635.8275 4614225.6015
676638.257 4614225.009
676640.957 4614224.349
676640.577 4614222.159
676640.495 4614221.6895
676639.5735 4614216.4095
676638.7065 4614211.439
676631.4075 4614212.963
676629.5565 4614213.3495
676628.5865 4614213.5485
676628.4665 4614212.9395
676626.5465 4614213.3395
676622.2365 4614218.4795
676622.1265 4614220.8195
676622.732 4614220.8395
