"X" "Y"
678556.663 4614838.195
678554.863 4614841.385
678554.2045 4614842.542
678556.523 4614843.8555
678556.893 4614844.065
678561.362 4614846.596
678561.6355 4614846.7505
678565.2825 4614848.816
678566.132 4614849.297
678569.6935 4614851.3145
678569.853 4614851.405
678569.8845 4614851.4225
678573.543 4614853.495
678574.424 4614853.994
678577.9855 4614856.011
678578.254 4614856.1635
678581.9055 4614858.231
678582.7555 4614858.7125
678586.694 4614860.943
678587.225 4614861.2435
678587.9135 4614860.024
678587.3835 4614859.724
678592.2335 4614851.144
678586.3435 4614847.804
678586.9635 4614846.714
678581.833 4614843.814
678581.213 4614844.894
678575.403 4614841.6045
678569.683 4614838.3645
678570.303 4614837.2845
678565.163 4614834.3745
678563.623 4614837.0945
678560.053 4614835.0745
678562.632 4614830.507
678557.7825 4614829.534
678555.925 4614829.161
678555.8925 4614829.195
678555.465 4614829.9365
678555.406 4614830.039
678553.679 4614833.033
678553.1715 4614833.914
678552.173 4614835.645
678556.663 4614838.195
