"X" "Y"
674153.9345 4613495.1995
674155.8545 4613495.1695
674162.1545 4613495.099
674164.8645 4613495.069
674166.0745 4613495.0575
674167.9545 4613495.039
674171.8745 4613494.999
674172.1245 4613494.9965
674172.1345 4613482.1975
674171.9845 4613482.1985
674165.2345 4613482.2555
674164.8145 4613482.259
674162.1745 4613482.2835
674153.944 4613482.3595
674153.524 4613482.3595
674153.5245 4613485.4895
674153.942 4613485.4895
674153.937 4613491.9455
674153.5145 4613491.9395
674153.5145 4613495.1995
674153.9345 4613495.1995
