"X" "Y"
674752.1505 4611942.8545
674756.9205 4611941.2545
674767.7705 4611937.604
674771.8605 4611936.234
674775.3205 4611935.074
674778.2 4611934.104
674775.85 4611927.244
674799.58 4611915.923
674799.53 4611915.793
674793.029 4611897.773
674769.2995 4611907.694
674766.5295 4611908.854
674767.4995 4611911.644
674765.8095 4611912.224
674759.9295 4611914.244
674757.2395 4611915.1645
674748.9095 4611918.0145
674744.3095 4611919.5945
674744.1495 4611919.6445
674740.8895 4611920.765
674748.7305 4611944.0045
674752.1505 4611942.8545
