"X" "Y"
677769.889 4612110.7585
677769.869 4612111.6865
677773.079 4612111.7565
677773.099 4612110.829
677776.329 4612110.9005
677776.309 4612111.8365
677779.649 4612111.906
677779.669 4612110.9735
677781.889 4612111.0225
677782.509 4612111.036
677782.869 4612106.796
677783.189 4612103.026
677783.2085 4612102.796
677783.498 4612099.416
677783.5085 4612099.296
677783.5485 4612098.846
677784.1185 4612092.166
677784.1485 4612091.796
677785.198 4612079.626
677767.938 4612079.1265
677767.788 4612090.6165
677767.7685 4612091.7065
677767.6785 4612098.9465
677767.6285 4612102.4765
677767.6275 4612102.5765
677767.529 4612110.7065
677769.889 4612110.7585
