"X" "Y"
676821.2715 4615500.221
676821.3505 4615510.099
676821.3695 4615512.449
676824.822 4615516.08
676831.226 4615516.0295
676839.225 4615515.9665
676845.63 4615515.9165
676848.765 4615512.515
676849.027 4615512.232
676849.0085 4615509.882
676848.9375 4615500.004
676849.297 4615500.001
676849.2625 4615491.2745
676849.2595 4615490.4975
676849.3 4615490.497
676849.283 4615488.117
676849.25 4615488.1175
676848.833 4615488.121
676848.778 4615480.522
676849.2205 4615480.519
676849.1585 4615471.016
676849.1415 4615468.636
676848.6915 4615468.639
676848.6365 4615461.041
676849.0865 4615461.038
676849.068 4615458.659
676849.017 4615451.535
676849 4615449.155
676848.55 4615449.159
676848.4945 4615441.56
676848.9445 4615441.557
676848.9265 4615439.178
676848.8755 4615432.057
676848.8585 4615429.676
676848.4165 4615429.679
676848.337 4615419.801
676848.318 4615417.451
676844.859 4615413.8115
676831.387 4615413.045
676824.876 4615413.0965
676820.661 4615417.6675
676820.678 4615420.0175
676820.7505 4615429.8955
676820.3165 4615429.8985
676820.3345 4615432.2785
676820.3885 4615439.403
676820.4065 4615441.782
676820.8565 4615441.7785
676820.915 4615449.376
676820.46 4615449.381
676820.477 4615451.76
676820.529 4615458.884
676820.548 4615461.263
676820.998 4615461.26
676821.0565 4615468.858
676820.6015 4615468.862
676820.6195 4615471.241
676820.6695 4615478.365
676820.69 4615480.744
676821.14 4615480.741
676821.198 4615488.339
676820.743 4615488.343
676820.761 4615490.722
676820.8115 4615497.844
676820.8295 4615500.224
676821.2715 4615500.221
