"X" "Y"
674673.643 4613694.2945
674674.353 4613698.6545
674680.923 4613697.6145
674681.053 4613698.4745
674682.953 4613698.1245
674683.073 4613698.7645
674685.103 4613698.3945
674685.013 4613697.8945
674693.923 4613696.464
674694.003 4613697.094
674696.043 4613696.794
674695.963 4613696.294
674697.933 4613696.004
674697.803 4613694.934
674704.543 4613693.8635
674711.053 4613692.8335
674711.173 4613693.6135
674713.213 4613693.2835
674713.293 4613693.8435
674715.193 4613693.5635
674715.143 4613693.2235
674724.223 4613691.793
674724.273 4613692.213
674725.983 4613691.983
674725.903 4613691.413
674728.143 4613691.113
674728.023 4613690.143
674728.013 4613690.023
674734.4595 4613688.9835
674733.774 4613684.8925
674733.7625 4613684.823
674733.2025 4613681.493
674733.187 4613681.402
674732.4625 4613677.153
674732.3225 4613676.293
674732.2805 4613676.0435
674728.8925 4613676.613
674729.0925 4613677.683
674726.4725 4613678.103
674726.3425 4613677.273
674724.5425 4613677.563
674724.4625 4613676.973
674722.4325 4613677.273
674718.5725 4613677.823
674718.8025 4613679.333
674716.0325 4613679.7735
674715.8025 4613678.2835
674712.0525 4613678.8935
674710.1625 4613679.2135
674710.2125 4613679.6335
674708.3225 4613679.9735
674708.4725 4613680.9835
674702.7725 4613681.8935
674696.6425 4613682.874
674696.5125 4613681.984
674694.4025 4613682.234
674694.3325 4613681.644
674692.3925 4613681.954
674688.3725 4613682.604
674688.6325 4613684.144
674686.1725 4613684.544
674685.9025 4613682.914
674682.4825 4613683.4345
674680.5125 4613683.7245
674680.5925 4613684.2545
674678.6125 4613684.5945
674678.7425 4613685.7245
674675.9525 4613686.1745
674675.7725 4613685.0345
674672.2525 4613685.5745
674672.4025 4613686.7445
674673.0925 4613690.9645
674672.1225 4613691.1145
674672.693 4613694.4345
674673.643 4613694.2945
