"X" "Y"
676879.9345 4611755.942
676883.3445 4611759.6815
676886.9745 4611763.6715
676889.2745 4611762.1515
676891.5245 4611760.6815
676892.2845 4611760.1815
676897.2545 4611756.9215
676898.1745 4611756.311
676898.9145 4611755.831
676902.3145 4611753.591
676903.1245 4611753.061
676908.474 4611749.541
676904.404 4611743.421
676902.944 4611741.221
676900.604 4611742.621
676900.344 4611742.771
676898.974 4611743.671
676897.724 4611744.501
676897.594 4611744.281
676895.174 4611740.5115
676894.764 4611739.8615
676894.344 4611740.1515
676893.954 4611740.4215
676891.524 4611742.0815
676887.854 4611744.5815
676879.384 4611750.352
676876.594 4611752.262
676879.9345 4611755.942
