"X" "Y"
677440.9815 4612245.067
677443.6015 4612246.917
677448.3315 4612250.2565
677452.3315 4612253.0765
677454.9215 4612254.9065
677456.7115 4612252.3265
677457.8915 4612250.6365
677459.5915 4612248.1965
677460.1615 4612248.5765
677472.162 4612256.556
677476.6415 4612250.196
677477.0515 4612249.616
677465.2115 4612241.346
677464.4315 4612240.806
677458.061 4612236.3565
677450.921 4612231.3765
677447.971 4612229.3165
677445.041 4612233.4765
677441.261 4612238.847
677438.2415 4612243.137
677440.9815 4612245.067
