"X" "Y"
677509.727 4612411.2245
677509.2865 4612411.8455
677515.7165 4612416.3955
677516.166 4612415.766
677520.785 4612419.028
677521.177 4612419.305
677525.9155 4612412.6145
677525.9365 4612412.585
677526.6265 4612411.615
677527.1865 4612410.835
677527.899 4612409.8265
677527.9565 4612409.745
677528.9365 4612408.365
677532.7265 4612403.0345
677532.876 4612402.824
677535.2165 4612399.5245
677544.486 4612386.4645
677544.656 4612386.2245
677528.3255 4612374.6245
677519.016 4612387.915
677516.6245 4612391.334
677516.526 4612391.475
677513.756 4612395.4155
677511.7845 4612398.2345
677511.756 4612398.2755
677510.496 4612400.0755
677509.806 4612401.0455
677509.7855 4612401.075
677505.0165 4612407.8955
677505.5195 4612408.251
677509.727 4612411.2245
