"X" "Y"
676738.055 4613136.072
676738.115 4613136.212
676738.1365 4613136.2615
676739.245 4613138.8315
676739.735 4613139.9615
676748.336 4613135.573
676750.475 4613134.4815
676750.5865 4613134.4245
676753.165 4613133.1015
676754.535 4613132.4115
676750.6445 4613124.2615
676748.5445 4613119.8615
676745.345 4613121.1825
676745.2745 4613121.2115
676744.9445 4613121.3515
676742.0545 4613123.0115
676740.9445 4613123.4815
676739.5245 4613124.2715
676738.4945 4613124.8815
676740.519 4613128.9395
676740.549 4613128.9995
676740.565 4613129.0315
676741.233 4613130.3625
676741.915 4613131.7215
676741.935 4613131.7615
676740.8085 4613132.3485
676740.745 4613132.3815
676740.875 4613132.6615
676739.105 4613133.5215
676737.335 4613134.392
676738.055 4613136.072
