"X" "Y"
674770.7385 4612865.908
674772.238 4612862.668
674774.108 4612858.628
674775.568 4612855.468
674776.128 4612854.248
674777.718 4612850.818
674780.7175 4612844.3175
674781.9975 4612844.9875
674783.2575 4612842.6475
674775.7975 4612838.558
674771.4275 4612836.168
674766.9375 4612845.718
674764.748 4612850.398
674763.648 4612852.738
674763.288 4612853.498
674761.368 4612857.5785
674759.888 4612860.7385
674758.138 4612864.4585
674758.338 4612864.5485
674769.0385 4612869.588
674770.7385 4612865.908
