"X" "Y"
677420.611 4613228.3505
677423.8405 4613237.8145
677432.2315 4613262.401
677433.18 4613262.0845
677450.2135 4613256.397
677466.9025 4613250.8245
677467.6615 4613250.571
677466.0505 4613245.85
677449.81 4613198.2495
677414.667 4613210.325
677414.782 4613211.271
677420.611 4613228.3505
677439.1255 4613214.6495
677439.15 4613214.7205
677432.9755 4613216.7785
677431.3 4613211.861
677437.445 4613209.752
677439.1255 4613214.6495
677449.2865 4613244.4275
677450.9855 4613249.4025
677448.1525 4613250.3745
677444.841 4613251.5105
677443.1315 4613246.5475
677449.2865 4613244.4275
