"X" "Y"
676968.278 4611803.7485
676970.9365 4611809.5395
676970.996 4611809.6695
676971.4765 4611810.7195
676971.9065 4611811.6495
676974.9465 4611818.279
676975.1065 4611818.629
676976.6165 4611821.919
676977.2065 4611821.649
676981.0265 4611819.899
676981.1985 4611819.822
676981.5265 4611820.549
676988.9965 4611817.149
676988.666 4611816.4185
676990.8555 4611815.426
676991.0265 4611815.3485
676989.5565 4611812.0885
676987.6865 4611807.909
676987.5665 4611807.659
676987.5445 4611807.61
676984.5765 4611808.959
676982.506 4611804.429
676985.496 4611803.039
676985.006 4611801.939
676982.84 4611797.107
676982.796 4611797.009
676981.096 4611793.239
676979.946 4611790.679
676975.3455 4611780.409
676960.7155 4611787.0995
676962.3355 4611790.6795
676965.626 4611797.9595
676966.476 4611799.8195
676968.246 4611803.6795
676968.278 4611803.7485
676978.7565 4611811.609
676975.5965 4611813.059
676973.5265 4611808.519
676976.6865 4611807.079
676978.7565 4611811.609
