"X" "Y"
675482.67 4612150.554
675481.65 4612151.234
675484.8 4612155.984
675485.8205 4612155.304
675488.684 4612159.621
675487.66 4612160.304
675490.8905 4612165.174
675491.9175 4612164.4945
675493.3105 4612166.6035
675495.6705 4612165.0435
675495.761 4612164.984
675500.3105 4612161.9835
675504.46 4612159.2435
675509.93 4612155.643
675510.057 4612155.5585
675508.33 4612152.973
675509.4 4612152.263
675510.67 4612151.413
675512.5675 4612150.1445
675512.54 4612150.103
675511.39 4612148.383
675511.3575 4612148.3345
675501.9995 4612134.2635
675498.8395 4612136.5735
675497.8795 4612137.2135
675497.8425 4612137.238
675495.6295 4612138.6935
675491.3995 4612141.5035
675488.3295 4612143.514
675487.5895 4612143.994
675485.8295 4612145.164
675485.4295 4612145.424
675483.4895 4612146.714
675483.4295 4612146.754
675481.16 4612148.274
675482.61 4612150.464
675482.67 4612150.554
