"X" "Y"
677212.238 4612461.8145
677212.637 4612464.6345
677212.867 4612466.2945
677213.497 4612466.3045
677214.0345 4612468.935
677215.7275 4612477.2145
677215.9475 4612478.2445
677217.1075 4612482.2345
677217.3105 4612482.9435
677218.2685 4612486.294
677218.6575 4612487.6545
677220.368 4612493.5745
677222.018 4612493.1745
677222.038 4612494.0945
677222.2245 4612501.2245
677222.228 4612501.3645
677222.5685 4612514.4045
677222.0515 4612518.105
677224.9485 4612522.4145
677221.4245 4612522.594
677218.899 4612540.675
677218.649 4612542.495
677219.969 4612542.6745
677219.6595 4612544.865
677217.5995 4612556.115
677240.72 4612559.224
677240.75 4612558.924
677246.8995 4612559.7775
677247.4695 4612555.694
677250.55 4612560.2845
677255.23 4612560.9335
677264.88 4612562.1535
677270.77 4612562.9235
677273.98 4612563.333
677283.9 4612564.663
677284.42 4612565.123
677284.5275 4612564.1525
677285.06 4612559.343
677286.32 4612559.513
677286.91 4612554.203
677285.6 4612554.463
677279.2 4612544.9325
677280.2195 4612544.243
677278.2395 4612541.293
677277.2195 4612541.983
677276.3395 4612540.673
677276.0695 4612540.263
677276.0115 4612540.1765
677271.743 4612533.8025
677271.589 4612533.573
677267.843 4612527.9905
677268.869 4612527.303
677266.969 4612524.473
677265.9465 4612525.165
677260.5775 4612517.164
677261.6085 4612516.4735
677257.5285 4612510.4035
677256.5055 4612511.0955
677252.0555 4612504.465
677253.088 4612503.7735
677251.078 4612500.7935
677250.056 4612501.485
677246.86 4612496.722
677247.888 4612496.0335
677245.998 4612493.214
677244.9685 4612493.904
677239.531 4612485.8015
677240.5575 4612485.114
677238.8275 4612482.524
677237.7955 4612483.2155
677231.2335 4612473.4365
677232.257 4612472.744
677222.957 4612458.8845
677221.93 4612459.5725
677218.3675 4612454.264
677219.3965 4612453.5745
677214.2965 4612445.9745
677213.6065 4612446.4445
677212.387 4612447.2585
677210.2065 4612447.5045
677211.5265 4612456.7545
677212.217 4612461.6645
677212.238 4612461.8145
