"X" "Y"
676329.1085 4612307.75
676329.9885 4612316.63
676331.1485 4612317.33
676332.208 4612317.971
676333.6285 4612318.83
676337.529 4612321.18
676337.746 4612320.828
676339.4895 4612318.0005
676340.5485 4612318.65
676344.5285 4612311.9895
676343.56 4612311.4005
676345.7685 4612307.8195
676346.2885 4612306.1095
676346.1285 4612304.3595
676345.5685 4612303.0495
676344.048 4612301.4895
676343.078 4612301.0695
676341.3185 4612300.787
676341.278 4612299.7995
676341.008 4612299.7595
676331.528 4612300.62
676331.5785 4612301.644
676328.538 4612301.92
676329.1085 4612307.75
