"X" "Y"
676249.4135 4613835.109
676251.294 4613839.619
676251.824 4613840.909
676252.434 4613842.359
676252.514 4613842.559
676257.224 4613840.9285
676257.664 4613841.8385
676260.714 4613841.1785
676261.949 4613840.91
676263.474 4613840.5785
676263.564 4613840.7885
676264.784 4613843.4085
676266.7165 4613843.003
676265.264 4613840.0085
676268.614 4613838.9085
676272.964 4613837.208
676272.604 4613836.548
676270.9735 4613833.528
676269.2655 4613830.353
676268.4935 4613828.9185
676248.7835 4613833.579
676249.4135 4613835.109
