"X" "Y"
676938.166 4615166.744
676940.346 4615166.744
676940.3455 4615159.804
676939.8955 4615159.804
676941.1155 4615157.854
676941.4355 4615158.034
676942.0455 4615158.144
676942.3655 4615158.124
676942.6555 4615158.064
676943.0255 4615157.904
676943.2755 4615157.734
676943.5455 4615157.484
676943.6455 4615157.354
676943.9755 4615156.614
676943.9955 4615155.914
676943.7755 4615155.284
676943.2955 4615154.724
676942.7155 4615154.404
676941.8555 4615154.314
676941.0955 4615154.574
676938.1655 4615149.954
676938.1655 4615145.694
676917.115 4615145.6945
676917.1155 4615155.0245
676914.6955 4615155.025
676914.3155 4615154.665
676913.7655 4615154.385
676913.1455 4615154.295
676912.5355 4615154.415
676912.2455 4615154.545
676911.9955 4615154.715
676911.5755 4615155.175
676911.3255 4615155.745
676911.2655 4615156.355
676911.4055 4615156.965
676911.7355 4615157.495
676912.2155 4615157.885
676912.7955 4615158.115
676913.4155 4615158.135
676914.0055 4615157.965
676914.5255 4615157.615
676914.6955 4615157.425
676917.1155 4615157.4245
676917.116 4615166.745
676938.166 4615166.744
