"X" "Y"
676719.394 4613068.092
676719.403 4613068.162
676719.293 4613069.852
676719.363 4613070.972
676720.097 4613073.841
676720.133 4613073.982
676721.023 4613077.492
676723.1905 4613086.0425
676723.2235 4613086.172
676724.2135 4613090.052
676731.1535 4613087.1115
676734.5835 4613085.6515
676734.695 4613085.6045
676738.0235 4613084.2015
676737.4835 4613083.1615
676737.3035 4613081.1715
676737.2985 4613081.122
676737.2435 4613080.5515
676736.243 4613069.8215
676736.2115 4613069.4515
676736.183 4613069.1215
676735.973 4613066.9415
676735.823 4613065.2615
676735.463 4613061.4715
676734.7525 4613053.7915
676735.5925 4613051.9015
676734.4825 4613051.2315
676729.4125 4613049.5615
676726.0525 4613048.8315
676717.022 4613046.932
676718.3325 4613059.642
676719.394 4613068.092
