"X" "Y"
676801.3945 4613437.591
676801.991 4613438.553
676802.294 4613439.0415
676803.9355 4613441.6905
676804.1915 4613442.103
676805.8335 4613444.752
676806.9735 4613446.5915
676808.6085 4613449.2285
676809.361 4613450.443
676809.3845 4613450.481
676810.405 4613452.391
676812.4445 4613451.121
676812.4825 4613451.0975
676813.2245 4613450.641
676815.9845 4613448.931
676818.2345 4613447.5405
676818.3945 4613447.44
676818.7445 4613447.2205
676820.0055 4613446.6625
676822.0445 4613445.7605
676824.3445 4613444.2705
676824.6525 4613444.0675
676825.3745 4613443.5905
676833.6445 4613438.16
676831.9845 4613435.9705
676831.516 4613435.3895
676831.4445 4613435.3005
676827.094 4613429.4305
676823.994 4613431.1105
676821.154 4613426.2005
676818.514 4613428.0905
676816.104 4613423.7705
676813.475 4613425.8625
676813.414 4613425.911
676811.504 4613427.431
676805.964 4613430.9205
676805.884 4613430.971
676804.284 4613431.981
676802.674 4613433.041
676802.542 4613433.128
676800.834 4613434.251
676799.764 4613434.961
676800.353 4613435.9115
676801.3945 4613437.591
676814.884 4613431.231
676811.944 4613433.061
676810.664 4613430.991
676813.604 4613429.171
676814.884 4613431.231
676820.9245 4613435.2405
676824.654 4613432.1205
676828.2545 4613437.6505
676822.9545 4613441.3205
676820.5345 4613437.4105
676820.1045 4613436.7105
676819.7845 4613436.2005
676820.9245 4613435.2405
