"X" "Y"
676935.244 4612777.726
676939.5575 4612780.32
676943.904 4612782.933
676944.4955 4612781.674
676944.6655 4612781.374
676945.315 4612780.234
676952.535 4612768.024
676953.8135 4612765.873
676954.395 4612764.894
676950.1035 4612762.3155
676945.8245 4612759.744
676941.5645 4612757.184
676940.9615 4612758.192
676939.7045 4612760.294
676939.652 4612760.3825
676932.445 4612772.5045
676931.805 4612773.5945
676931.625 4612773.8945
676931.522 4612774.0725
676930.9145 4612775.122
676935.244 4612777.726
