"X" "Y"
674875.734 4614170.5285
674875.198 4614170.761
674876.048 4614172.681
674880.998 4614174.5805
674881.618 4614174.3105
674881.7595 4614174.2485
674883.448 4614173.5105
674885.608 4614172.5605
674885.868 4614173.1105
674894.008 4614169.5405
674893.786 4614168.976
674894.208 4614168.7905
674898.8795 4614166.743
674899.548 4614166.45
674896.8275 4614160.31
674896.6975 4614159.99
674896.3075 4614159.11
674895.0975 4614156.38
674891.948 4614157.7715
674893.1175 4614160.49
674890.6975 4614161.5705
674890.4675 4614161.6705
674890.3775 4614161.6705
674889.1965 4614158.978
674888.9875 4614159.0705
674888.1585 4614159.4335
674884.4875 4614161.0405
674879.0375 4614163.4405
674877.6075 4614164.0705
674873.6775 4614165.791
674873.9735 4614166.4725
674875.198 4614169.291
674875.734 4614170.5285
