"X" "Y"
677277.7415 4612165.7395
677276.7385 4612166.2715
677279.6285 4612171.1615
677280.631 4612170.63
677281.7785 4612172.5715
677282.0385 4612173.0115
677282.5685 4612172.8215
677284.8885 4612171.7815
677291.1685 4612168.961
677293.0685 4612168.111
677293.6285 4612167.861
677295.3885 4612167.071
677295.5065 4612167.0165
677298.3085 4612165.721
677296.1185 4612162.231
677294.468 4612159.591
677292.038 4612155.701
677290.108 4612156.481
677289.169 4612156.9135
677289.088 4612156.951
677285.788 4612158.4515
677284.718 4612158.9415
677283.608 4612159.4515
677276.058 4612162.8915
677276.4775 4612163.6015
677277.7415 4612165.7395
