"X" "Y"
675203.4495 4612816.445
675204.059 4612820.505
675211.469 4612819.4745
675212.34 4612819.3535
675215.2615 4612818.9475
675214.8885 4612816.305
675212.6405 4612816.64
675212.472 4612815.5305
675210.916 4612815.766
675210.6085 4612813.705
675212.686 4612813.4145
675214.7385 4612813.1345
675214.8385 4612813.7745
675218.191 4612813.314
675218.1485 4612813.0245
675218.0965 4612812.6485
675218.0485 4612812.3045
675217.495 4612808.5415
675216.8985 4612804.4845
675212.9585 4612805.036
675212.7985 4612803.9745
675205.9685 4612804.935
675206.128 4612805.9925
675201.9685 4612806.575
675202.6275 4612810.965
675201.5885 4612811.115
675202.4085 4612816.595
675203.4495 4612816.445
