"X" "Y"
676955.4335 4615076.9535
676955.434 4615091.6335
676962.644 4615091.633
676962.634 4615096.883
677006.704 4615096.642
677006.684 4615089.592
677000.334 4615089.612
677000.324 4615089.192
676998.194 4615089.182
676998.264 4615089.592
676985.534 4615089.6225
676985.544 4615089.1725
676983.434 4615089.1925
676983.454 4615089.5525
676970.824 4615089.653
676970.824 4615089.293
676968.594 4615089.233
676968.644 4615089.583
676962.5835 4615089.673
676962.5335 4615085.303
676962.9335 4615085.383
676962.9135 4615083.253
676962.5135 4615083.203
676962.3635 4615076.893
676955.4335 4615076.9535
