"X" "Y"
675810.482 4612504.356
675811.112 4612510.666
675811.342 4612512.966
675811.562 4612515.246
675812.1525 4612521.106
675812.4825 4612524.386
675812.9025 4612528.646
675813.323 4612532.816
675816.234 4612531.999
675816.423 4612532.716
675820.443 4612531.5855
675820.254 4612530.8705
675821.4825 4612530.5255
675823.6625 4612529.9155
675840.5025 4612525.275
675843.6735 4612524.3985
675843.8425 4612525.035
675849.1025 4612523.565
675848.9325 4612522.945
675851.0525 4612522.365
675848.642 4612505.165
675850.672 4612504.8745
675848.7415 4612485.6345
675848.4615 4612482.7245
675847.201 4612469.8045
675847.001 4612467.7045
675846.881 4612466.3645
675825.881 4612468.2155
675807.051 4612469.866
675807.081 4612470.256
675809.2615 4612492.126
675810.152 4612501.026
675810.482 4612504.356
675841.982 4612496.085
675827.062 4612500.0255
675827.0615 4612494.4655
675840.9515 4612493.225
675841.982 4612496.085
