"X" "Y"
677285.9525 4613313.7855
677285.4425 4613319.766
677290.4725 4613319.9755
677291.5425 4613320.1355
677296.0325 4613320.7855
677298.182 4613295.5055
677297.622 4613292.0355
677274.6 4613234.306
677305.1395 4613218.7345
677304.3695 4613217.315
677335.619 4613200.6935
677346.95 4613222.0235
677355.67 4613217.383
677354.1395 4613214.513
677355.9995 4613213.523
677353.929 4613190.963
677352.169 4613191.893
677349.969 4613187.753
677353.939 4613185.643
677353.709 4613185.213
677354.029 4613185.033
677354.849 4613184.343
677355.519 4613183.513
677356.0285 4613182.573
677356.3485 4613181.553
677356.4785 4613180.493
677356.3985 4613179.433
677356.1285 4613178.403
677355.9285 4613177.913
677355.3785 4613176.993
677354.6685 4613176.193
677353.8285 4613175.543
677352.8785 4613175.053
677351.8485 4613174.753
677350.7885 4613174.653
677349.7285 4613174.753
677348.6985 4613175.043
677348.3885 4613175.203
677348.1085 4613174.683
677344.6885 4613168.2535
677333.0685 4613174.4335
677331.2685 4613175.384
677328.4485 4613172.744
677326.8085 4613171.214
677321.3085 4613177.094
677320.0385 4613178.444
677318.0775 4613176.4725
677304.2485 4613187.0845
677301.5685 4613182.1945
677300.1185 4613183.185
677297.0085 4613184.835
677292.7785 4613187.405
677292.9485 4613187.805
677295.359 4613191.795
677295.789 4613192.385
677296.569 4613193.725
677295.799 4613194.675
677298.119 4613199.335
677298.929 4613199.295
677301.519 4613204.435
677302.129 4613204.345
677303.5095 4613207.075
677303.1495 4613207.445
677304.8195 4613210.6145
677301.6195 4613212.225
677284.2395 4613220.9755
677261.41 4613232.766
677264.42 4613239.496
677269.4505 4613251.826
677277.051 4613270.576
677285.2515 4613290.6755
677287.462 4613296.0855
677285.9525 4613313.7855
