"X" "Y"
674831.7015 4612972.438
674835.392 4612973.7765
674835.4425 4612973.795
674840.062 4612975.4765
674841.8315 4612976.128
674841.882 4612976.1465
674846.972 4612977.9965
674847.845 4612975.6275
674847.982 4612975.2565
674848.901 4612972.7855
674848.912 4612972.756
674849.642 4612970.786
674849.889 4612970.115
674851.0515 4612966.956
674851.4015 4612966.006
674851.6315 4612965.466
674851.772 4612965.1365
674853.3815 4612961.366
674856.9815 4612953.806
674858.7025 4612950.1765
674858.731 4612950.116
674860.251 4612946.936
674859.4495 4612946.5595
674857.38 4612945.588
674857.771 4612944.756
674855.531 4612943.706
674855.138 4612944.5365
674849.5205 4612941.917
674849.911 4612941.086
674847.331 4612939.886
674846.942 4612940.714
674845.8715 4612940.215
674845.831 4612940.196
674844.672 4612939.654
674843.821 4612939.256
674842.561 4612938.6665
674839.781 4612939.8065
674839.281 4612941.1065
674839.0565 4612941.695
674836.731 4612947.7865
674836.261 4612949.0765
674835.541 4612948.8165
674834.331 4612952.0365
674835.069 4612952.306
674834.3935 4612954.1375
674833.651 4612953.8665
674832.4415 4612957.1265
674833.19 4612957.398
674832.1915 4612960.0865
674832.1545 4612960.1865
674831.4115 4612959.9165
674829.1315 4612966.107
674829.874 4612966.3755
674829.8515 4612966.437
674828.26 4612970.7265
674828.1115 4612971.127
674828.7115 4612971.347
674831.532 4612972.3765
674831.7015 4612972.438
