"X" "Y"
678222.256 4612627.5245
678224.386 4612627.2945
678224.516 4612628.4745
678224.736 4612630.4845
678226.006 4612630.3445
678226.156 4612631.6745
678236.366 4612630.5445
678237.837 4612643.977
678251.3365 4612642.494
678264.996 4612641.0295
678263.516 4612627.5635
678271.066 4612626.7335
678270.916 4612625.4035
678272.176 4612625.2735
678271.946 4612623.2535
678271.816 4612622.0935
678274.126 4612621.833
678273.966 4612620.413
678276.532 4612620.1335
678276.526 4612620.073
678275.7895 4612612.7825
678275.7855 4612612.743
678275.4755 4612609.633
678274.0555 4612609.783
678274.016 4612609.7875
678266.5355 4612610.6235
678265.9355 4612610.6835
678265.726 4612610.707
678261.4455 4612611.1835
678260.8955 4612611.2435
678260.586 4612611.278
678252.5455 4612612.174
678252.436 4612612.187
678252.2055 4612612.214
678251.4255 4612612.304
678251.285 4612612.3195
678247.1655 4612612.774
678242.5555 4612613.264
678242.2755 4612613.304
678242.146 4612613.317
678241.0855 4612613.424
678241.025 4612613.4305
678232.8755 4612614.3145
678232.7755 4612614.325
678227.8355 4612614.8545
678227.6255 4612614.8845
678219.665 4612615.7405
678219.6255 4612615.745
678219.0355 4612615.815
678218.315 4612615.891
678218.6655 4612619.065
678220.0155 4612618.915
678220.2855 4612621.445
678220.4155 4612622.585
678221.6955 4612622.4445
678222.036 4612625.4945
678216.146 4612626.145
678218.3365 4612646.1255
678224.1665 4612645.4945
678224.227 4612645.488
678222.256 4612627.5245
