"X" "Y"
675717.681 4610812.6805
675718.391 4610816.4105
675719.371 4610816.2205
675719.9395 4610816.1215
675720.3595 4610816.7615
675720.771 4610819.1105
675721.7905 4610818.941
675722.0005 4610819.261
675722.251 4610820.7005
675722.661 4610823.1005
675723.271 4610822.9905
675724.3305 4610822.811
675724.422 4610822.95
675724.651 4610824.3205
675725.0615 4610826.7905
675725.9215 4610826.6505
675726.76 4610826.5115
675727.3035 4610827.339
675727.4815 4610828.4205
675727.6215 4610829.3205
675729.9715 4610830.3505
675733.5215 4610829.7005
675736.4015 4610829.1705
675736.1915 4610828.0615
675738.6015 4610827.6125
675738.7215 4610827.59
675740.7425 4610827.214
675741.3015 4610827.11
675739.681 4610818.81
675739.221 4610816.29
675738.819 4610814.2405
675736.161 4610814.74
675731.601 4610815.6105
675731.401 4610814.5205
675731.051 4610812.6805
675729.841 4610812.9105
675729.421 4610810.6895
675728.401 4610810.8805
675717.681 4610812.6805
