"X" "Y"
675874.287 4613004.066
675887.3275 4613016.676
675888.2275 4613017.536
675889.7275 4613018.576
675891.3675 4613018.2855
675892.1575 4613016.8455
675898.1365 4613005.975
675899.6175 4613005.7455
675900.4475 4613004.2255
675899.7755 4613002.9945
675900.077 4613002.4455
675896.267 4613000.3055
675891.557 4612997.6455
675887.835 4612995.559
675881.7275 4612992.1355
675881.657 4612992.096
675878.497 4612990.316
675877.497 4612992.206
675873.647 4612999.456
675872.247 4613002.096
675874.287 4613004.066
675887.3175 4613005.576
675884.817 4613002.926
675886.407 4613000.046
675889.427 4613001.7355
675887.3175 4613005.576
