"X" "Y"
675876.0945 4613607.974
675878.3355 4613607.4285
675878.4335 4613607.6495
675879.2255 4613609.4285
675879.4955 4613610.0485
675879.6555 4613610.0085
675880.3955 4613612.7385
675880.4825 4613613.059
675881.4155 4613616.4885
675884.2045 4613615.7145
675884.4255 4613616.4885
675888.4855 4613615.3585
675889.6155 4613615.0385
675889.406 4613614.2705
675891.5755 4613613.6685
675892.6955 4613613.3585
675891.5755 4613610.4785
675891.5455 4613610.4085
675891.396 4613610.0285
675891.3255 4613609.8485
675890.2555 4613607.1085
675889.375 4613604.8485
675886.0355 4613605.9085
675885.646 4613605.9625
675882.5855 4613606.3885
675878.535 4613599.2085
675877.545 4613597.4685
675877.025 4613597.6585
675869.775 4613600.339
675870.395 4613601.489
675871.145 4613602.879
675874.1655 4613608.449
675876.0355 4613607.9885
675876.0945 4613607.974
