"X" "Y"
676917.9625 4613359.1075
676920.3825 4613363.3175
676922.4595 4613366.849
676922.664 4613367.196
676922.7525 4613367.347
676924.643 4613370.567
676925.191 4613370.2235
676928.1235 4613368.3845
676928.7025 4613369.307
676934.8025 4613365.497
676934.223 4613364.5705
676937.514 4613362.5185
676937.9025 4613362.2765
676937.1465 4613361.2155
676935.6725 4613359.147
676935.6355 4613359.095
676933.8325 4613356.567
676932.8325 4613355.227
676930.552 4613351.777
676930.296 4613351.384
676930.272 4613351.347
676929.6055 4613350.3045
676928.9455 4613349.272
676928.032 4613347.837
676924.062 4613341.297
676921.002 4613343.007
676915.552 4613345.9575
676914.192 4613346.6975
676911.252 4613348.6175
676914.9025 4613354.4075
676915.6025 4613355.5175
676917.9625 4613359.1075
