"X" "Y"
675608.632 4612891.623
675608.4625 4612892.6035
675620.233 4612894.713
675620.4135 4612893.7295
675620.433 4612893.733
675623.0925 4612894.205
675628.433 4612895.153
675629.0835 4612891.463
675629.0925 4612891.413
675629.765 4612887.6535
675629.8225 4612887.333
675630.6925 4612882.4225
675631.946 4612875.333
675631.962 4612875.2425
675632.1225 4612874.3525
675632.492 4612872.3025
675614.892 4612866.393
675602.7715 4612862.3235
675602.882 4612868.8635
675602.902 4612870.1435
675603.022 4612877.4235
675603.032 4612878.2735
675603.1025 4612882.3735
675603.9625 4612882.7835
675602.3625 4612886.5535
675602.312 4612886.673
675600.8025 4612890.2335
675603.1625 4612890.6525
675608.632 4612891.623
