"X" "Y"
675698.727 4613689.444
675698.877 4613690.024
675700.017 4613694.494
675700.827 4613697.634
675701.7575 4613701.264
675702.0575 4613702.454
675703.3075 4613707.354
675704.6875 4613712.704
675705.2375 4613712.614
675710.4575 4613711.114
675710.2975 4613710.534
675715.1475 4613708.524
675714.1675 4613704.614
675713.8775 4613703.444
675712.9875 4613699.914
675709.697 4613686.744
675708.937 4613683.734
675706.047 4613684.444
675700.677 4613685.764
675697.957 4613686.434
675698.237 4613687.534
675698.727 4613689.444
