"X" "Y"
678213.8055 4613552.3985
678213.7975 4613552.492
678213.777 4613552.8015
678213.762 4613553.111
678213.7525 4613553.4205
678213.748 4613553.7305
678213.749 4613554.0405
678213.7555 4613554.3505
678213.7675 4613554.66
678213.7845 4613554.9695
678213.807 4613555.279
678213.818 4613555.398
678213.835 4613555.5875
678213.8685 4613555.8955
678213.907 4613556.203
678213.951 4613556.51
678214 4613556.816
678214.0545 4613557.121
678214.085 4613557.2755
678213.563 4613557.5285
678214.643 4613559.9585
678214.8075 4613559.886
678214.8865 4613560.103
678214.998 4613560.392
678215.1145 4613560.6795
678215.2355 4613560.9645
678215.362 4613561.2475
678215.493 4613561.5285
678216.0735 4613562.8345
678215.5035 4613563.0885
678216.5135 4613565.3185
678217.067 4613565.067
678218.015 4613567.198
678217.4935 4613567.4285
678218.9235 4613570.6185
678220.5535 4613574.4085
678221.1145 4613574.168
678223.112 4613578.659
678222.544 4613578.9085
678223.634 4613581.3685
678224.205 4613581.117
678225.2025 4613583.3595
678224.624 4613583.6085
678225.714 4613586.0585
678226.288 4613585.8005
678228.288 4613590.298
678227.684 4613590.5585
678231.0145 4613598.0785
678231.628 4613597.8065
678233.642 4613602.3345
678233.0445 4613602.598
678234.1345 4613605.068
678234.74 4613604.804
678235.7045 4613606.973
678235.0645 4613607.248
678236.1845 4613609.748
678236.814 4613609.4675
678238.799 4613613.929
678238.105 4613614.218
678239.735 4613618.048
678240.488 4613617.7265
678241.4395 4613619.866
678240.715 4613620.188
678241.775 4613622.608
678242.52 4613622.296
678243.4845 4613624.464
678242.725 4613624.808
678244.6255 4613628.908
678245.0655 4613629.768
678245.5555 4613630.098
678246.0005 4613630.1205
678249.4055 4613629.128
678249.5455 4613629.618
678249.6555 4613629.858
678249.9755 4613630.158
678250.3955 4613630.288
678250.8255 4613630.218
678254.1655 4613629.258
678254.0955 4613628.988
678266.0055 4613625.4375
678265.8855 4613625.0275
678273.0955 4613622.927
678272.7455 4613621.757
678277.435 4613620.397
678277.8055 4613621.537
678280.2255 4613620.817
678279.895 4613619.677
678282.335 4613618.967
678282.665 4613620.127
678282.735 4613620.107
678285.235 4613619.377
678284.885 4613618.237
678289.775 4613616.8165
678290.115 4613617.9565
678297.795 4613615.7065
678297.465 4613614.5765
678302.325 4613613.1565
678302.665 4613614.2765
678305.095 4613613.566
678304.755 4613612.446
678307.255 4613611.726
678307.585 4613612.836
678310.085 4613612.106
678309.755 4613611.006
678314.575 4613609.616
678314.895 4613610.696
678334.655 4613604.9055
678334.355 4613603.8655
678339.545 4613602.335
678336.2845 4613591.165
678336.9945 4613590.955
678333.9645 4613580.645
678333.2645 4613580.845
678331.954 4613576.345
678332.644 4613576.155
678331.934 4613573.745
678331.244 4613573.945
678330.414 4613571.105
678331.024 4613570.935
678330.344 4613568.525
678329.714 4613568.715
678328.404 4613564.2155
678329.074 4613564.025
678326.9035 4613556.3755
678326.1635 4613556.5855
678324.8535 4613552.0855
678325.6235 4613551.8655
678324.9335 4613549.4555
678324.1235 4613549.6955
678323.303 4613546.8455
678324.113 4613546.5955
678323.433 4613544.2155
678322.603 4613544.4555
678321.293 4613539.9455
678322.003 4613539.7455
678320.123 4613533.1355
678319.373 4613533.3455
678318.4825 4613530.2855
678319.2025 4613530.0755
678312.8415 4613507.7745
678312.0535 4613508.0395
678293.641 4613514.2235
678288.581 4613515.9225
678273.46 4613521.001
678267.861 4613522.882
678263.5125 4613531.817
678266.073 4613539.397
678303.3725 4613526.816
678303.6925 4613527.936
678305.603 4613534.626
678306.213 4613534.446
678306.763 4613536.3455
678307.823 4613536.0455
678309.563 4613542.1555
678309.963 4613542.0455
678310.913 4613545.3755
678308.873 4613545.9555
678309.803 4613549.1955
678304.2235 4613550.786
678306.3535 4613558.246
678312.5035 4613556.4955
678312.9335 4613558.0055
678314.4835 4613557.5655
678315.3935 4613560.7855
678314.8835 4613560.9455
678316.534 4613566.4455
678316.894 4613566.3455
678317.854 4613569.6755
678315.804 4613570.2555
678316.734 4613573.4955
678311.124 4613575.086
678313.2545 4613582.556
678319.494 4613580.7755
678319.9145 4613582.2855
678321.3845 4613581.8755
678322.3145 4613585.0855
678320.9145 4613585.5055
678322.5745 4613591.0155
678323.9445 4613590.6255
678325.0645 4613594.5455
678322.4445 4613595.3155
678321.0145 4613595.7255
678320.5745 4613594.1955
678317.7145 4613595.0255
678318.1545 4613596.5555
678315.9045 4613597.216
678315.2645 4613597.406
678314.8245 4613595.866
678311.9745 4613596.696
678312.4145 4613598.226
678308.8745 4613599.256
678308.4345 4613597.716
678306.9345 4613598.166
678305.2045 4613592.226
678297.7545 4613594.3865
678299.2845 4613599.6765
678296.2145 4613600.5965
678296.855 4613602.7565
678293.255 4613603.8065
678292.835 4613602.3165
678287.145 4613603.9365
678287.565 4613605.4565
678284.055 4613606.477
678283.625 4613604.947
678282.115 4613605.387
678280.4145 4613599.427
678272.9645 4613601.587
678274.485 4613606.937
678271.395 4613607.817
678272.035 4613609.967
678268.435 4613611.017
678267.995 4613609.457
678260.995 4613611.4975
678261.355 4613612.7575
678257.815 4613613.7875
678258.315 4613615.4875
678255.555 4613616.2875
678252.355 4613617.2275
678250.675 4613613.328
678251.355 4613613.028
678251.625 4613612.9175
678250.415 4613610.198
678250.145 4613610.308
678248.6245 4613606.868
678248.9545 4613606.728
678248.3745 4613605.368
678253.6245 4613603.1175
678250.5845 4613596.0375
678245.7945 4613598.088
678244.5745 4613595.248
678243.6345 4613595.648
678242.064 4613592.098
678242.564 4613591.878
678240.164 4613586.408
678239.624 4613586.638
678238.044 4613583.078
678238.664 4613582.808
678238.144 4613581.588
678243.424 4613579.318
678240.3635 4613572.178
678235.6935 4613574.188
678234.4735 4613571.358
678233.1035 4613571.948
678231.5335 4613568.418
678232.3235 4613568.078
678231.1535 4613565.338
678230.3235 4613565.698
678228.7435 4613562.118
678229.4235 4613561.828
678228.253 4613559.088
678227.533 4613559.398
678224.773 4613553.188
678238.913 4613548.508
678236.3925 4613540.908
678227.46 4613536.451
678224.3125 4613537.508
678224.031 4613537.6375
678223.7515 4613537.7715
678223.4745 4613537.9105
678223.1995 4613538.054
678222.9275 4613538.2025
678222.658 4613538.3555
678222.3915 4613538.5135
678222.1275 4613538.676
678221.866 4613538.843
678221.608 4613539.014
678221.353 4613539.1905
678221.1005 4613539.371
678220.852 4613539.5555
678220.606 4613539.7445
678220.3635 4613539.9375
678220.1245 4613540.135
678219.889 4613540.3365
678219.657 4613540.542
678219.4285 4613540.7515
678219.204 4613540.965
678218.983 4613541.182
678218.7655 4613541.403
678218.5525 4613541.628
678218.343 4613541.8565
