"X" "Y"
677721.9085 4612103.528
677724.0985 4612108.148
677723.9885 4612109.038
677727.1285 4612109.418
677727.239 4612108.5245
677733.8585 4612109.3175
677735.008 4612109.4575
677734.8985 4612110.3475
677740.4285 4612111.1275
677743.9685 4612111.1975
677743.988 4612110.1975
677743.9985 4612110.1975
677746.5985 4612110.252
677752.5385 4612110.377
677752.5885 4612106.877
677752.5905 4612106.757
677752.6585 4612102.137
677752.7085 4612098.587
677752.818 4612091.267
677752.118 4612089.567
677745.828 4612085.817
677743.528 4612084.447
677743.478 4612084.417
677742.348 4612083.737
677739.659 4612082.136
677739.628 4612082.1175
677736.028 4612079.9675
677735.8545 4612080.2555
677733.4155 4612084.3055
677733.318 4612084.4675
677731.7895 4612087.0185
677730.768 4612086.3975
677729.308 4612088.8275
677730.3395 4612089.4385
677726.8465 4612095.267
677725.818 4612094.648
677724.418 4612096.988
677723.2685 4612098.908
677724.298 4612099.5275
677723.0075 4612101.6875
677721.9685 4612101.068
677720.8685 4612102.908
677721.9085 4612103.528
