"X" "Y"
674611.5705 4613662.0265
674611.5815 4613662.0965
674612.0415 4613665.1065
674612.4015 4613667.4665
674612.409 4613667.517
674612.5115 4613668.2165
674612.535 4613668.366
674612.652 4613669.1065
674612.942 4613669.0565
674613.532 4613672.7965
674613.546 4613672.886
674614.112 4613676.5365
674614.252 4613677.4365
674617.202 4613676.986
674617.0515 4613676.102
674619.532 4613675.736
674619.6055 4613675.725
674622.922 4613675.226
674624.982 4613672.376
674624.624 4613670.0255
674624.432 4613668.766
674623.9715 4613665.746
674624.9015 4613665.606
674624.4315 4613662.546
674623.505 4613662.686
674623.4715 4613662.466
674623.054 4613659.7355
674623.9815 4613659.596
674623.5115 4613656.496
674622.5815 4613656.646
674619.1215 4613657.226
674611.0415 4613658.5965
674611.5705 4613662.0265
