"X" "Y"
676521.52 4612675.256
676523.3105 4612677.446
676523.7605 4612677.996
676523.8905 4612678.156
676526.3005 4612681.116
676531.6005 4612687.606
676536.241 4612693.2855
676537.451 4612694.7655
676538.141 4612695.6155
676540.751 4612698.8155
676541.831 4612697.8655
676547.931 4612692.5155
676547.963 4612692.4875
676552.371 4612688.605
676555.0605 4612686.045
676555.4905 4612685.655
676553.1805 4612683.065
676553.152 4612683.0335
676552.4905 4612682.295
676551.2305 4612680.875
676546.2695 4612675.3065
676546.1705 4612675.1955
676543.18 4612671.8455
676540.39 4612668.7155
676538.181 4612666.2245
676538.12 4612666.1555
676535.69 4612663.4355
676535.12 4612662.7955
676533.09 4612664.4755
676523.1 4612672.756
676520.94 4612674.546
676521.52 4612675.256
