"X" "Y"
676519.886 4613534.5195
676520.696 4613535.7395
676524.016 4613540.6995
676526.9865 4613545.1295
676529.4465 4613548.8095
676531.4365 4613551.7795
676534.3765 4613548.4595
676536.3365 4613546.2395
676536.9465 4613545.5495
676536.4565 4613545.1295
676538.176 4613543.159
676536.276 4613540.9795
676536.586 4613540.6995
676538.116 4613539.289
676539.656 4613537.869
676537.596 4613535.609
676535.606 4613533.4295
676534.096 4613531.7695
676533.656 4613531.0795
676532.196 4613528.7795
676531.496 4613527.6795
676530.5755 4613526.2095
676518.956 4613533.14
676519.886 4613534.5195
