"X" "Y"
676841.734 4614288.912
676842.2295 4614290.6935
676842.718 4614292.444
676841.68 4614292.8535
676842.8 4614295.7835
676843.567 4614295.4845
676844.259 4614297.9635
676843.05 4614298.4235
676844.38 4614301.9035
676845.2635 4614301.5625
676847.9105 4614311.0435
676850.1315 4614310.1955
676850.4405 4614311.0035
676858.2005 4614308.043
676857.89 4614307.2325
676861.6185 4614305.8085
676862.7095 4614305.392
676865.3 4614304.403
676865.61 4614305.213
676869.02 4614303.9125
676868.71 4614303.1005
676868.94 4614303.0125
676871.507 4614302.0265
676871.82 4614302.8425
676875.18 4614301.5625
676874.87 4614300.7425
676877.4815 4614299.746
676877.91 4614299.5825
676874.99 4614291.0325
676874.87 4614290.6925
676874.75 4614290.3325
676873.9495 4614287.9725
676873.7395 4614287.3725
676872.5795 4614283.9625
676872.097 4614282.5535
676872.0795 4614282.5025
676871.343 4614280.361
676871.3195 4614280.2925
676867.959 4614270.4325
676867.9485 4614270.4025
676865.469 4614271.3925
676864.999 4614270.1625
676861.669 4614271.493
676862.139 4614272.713
676861.729 4614272.873
676859.0595 4614273.943
676858.589 4614272.723
676855.089 4614274.123
676855.5595 4614275.343
676850.5995 4614277.313
676850.1295 4614276.103
676846.9395 4614277.373
676847.3995 4614278.593
676844.7795 4614279.6335
676842.8795 4614280.3935
676842.4095 4614279.1735
676839.36 4614280.392
676837.7295 4614281.0435
676840.8695 4614289.2535
676841.734 4614288.912
