"X" "Y"
676694.4295 4613626.015
676691.1895 4613627.415
676694.2195 4613631.595
676692.2295 4613632.595
676692.5595 4613633.145
676694.6995 4613636.715
676698.01 4613642.265
676698.98 4613643.885
676703.82 4613641.215
676711.79 4613636.7945
676716.7495 4613634.0545
676715.6795 4613632.4145
676714.0795 4613629.9445
676712.1295 4613626.9445
676710.2695 4613624.0845
676705.9095 4613627.4745
676704.6095 4613628.485
676704.5495 4613628.395
676703.6395 4613627.005
676700.8595 4613622.765
676700.6895 4613622.515
676696.199 4613615.805
676693.409 4613618.035
676690.479 4613618.995
676694.4295 4613626.015
