"X" "Y"
676133.4055 4613910.8025
676133.9855 4613914.0925
676134.9655 4613919.7725
676135.886 4613925.0725
676135.916 4613925.2825
676136.926 4613932.7825
676137.0465 4613932.76
676137.438 4613932.687
676146.876 4613930.922
676146.166 4613927.6825
676145.286 4613922.9825
676146.121 4613922.708
676145.0155 4613917.062
676143.3155 4613908.4625
676143.0155 4613907.0125
676133.1555 4613909.3225
676133.4055 4613910.8025
676140.926 4613924.0525
676141.576 4613928.6425
676138.616 4613929.2325
676138.016 4613924.7625
676140.926 4613924.0525
