"X" "Y"
675905.5085 4612503.5625
675905.5825 4612504.433
675905.7325 4612506.233
675905.9225 4612508.463
675905.9545 4612508.853
675906.1725 4612511.523
675906.4425 4612514.633
675906.4725 4612514.983
675919.0725 4612513.813
675918.7125 4612510.283
675918.4565 4612507.6935
675918.3525 4612506.643
675918.1625 4612504.773
675917.9125 4612502.343
675917.6525 4612499.7525
675917.372 4612496.9225
675917.2435 4612495.6735
675913.082 4612496.063
675912.342 4612494.353
675909.552 4612494.613
675909.102 4612496.433
675904.936 4612496.8135
675905.042 4612498.063
675905.5085 4612503.5625
