"X" "Y"
676504.333 4613097.4585
676504.493 4613097.8585
676506.563 4613103.0285
676507.583 4613105.5585
676510.6435 4613113.198
676513.9435 4613121.408
676520.9335 4613118.438
676519.6635 4613115.218
676524.0635 4613113.598
676524.6735 4613115.228
676526.6435 4613114.498
676525.9135 4613112.618
676523.973 4613107.688
676520.983 4613100.038
676519.923 4613097.318
676519.403 4613095.998
676517.7925 4613091.888
676517.0525 4613089.988
676516.2925 4613088.068
676511.0025 4613090.248
676507.8425 4613091.548
676502.7925 4613093.6285
676504.333 4613097.4585
676511.213 4613099.388
676512.033 4613101.298
676510.633 4613101.938
676509.883 4613099.948
676511.213 4613099.388
676515.083 4613100.038
676514.153 4613098.188
676515.363 4613097.658
676516.113 4613099.618
676515.083 4613100.038
