"X" "Y"
677262.947 4612454.763
677266.317 4612456.193
677270.167 4612455.043
677272.6265 4612451.383
677281.1365 4612438.7325
677284.3465 4612433.9525
677286.226 4612431.1625
677290.306 4612425.112
677286.836 4612422.752
677283.456 4612420.4625
677280.576 4612418.4825
677275.4755 4612415.0325
677273.8455 4612414.0325
677271.076 4612419.3425
677272.496 4612419.5725
677271.736 4612422.2725
677269.583 4612427.8055
677269.016 4612429.263
677268.536 4612430.573
677266.0065 4612437.603
677264.1665 4612442.723
677263.6465 4612444.173
677261.5665 4612449.893
677260.227 4612453.623
677262.947 4612454.763
