"X" "Y"
677529 4614527.23
677529.83 4614528.51
677536.104 4614538.2265
677541.384 4614534.8165
677545.851 4614531.9315
677558.6405 4614523.671
677562.2165 4614521.3615
677564.8315 4614519.6725
677571.6985 4614515.2375
677578.241 4614511.0115
677577.603 4614510.2375
677576.9705 4614509.4695
677571.8655 4614503.2755
677567.9795 4614498.56
677567.79 4614498.33
677563.772 4614493.4385
677558.6535 4614487.207
677556.9125 4614485.088
677554.811 4614482.529
677552.3485 4614479.5315
677549.9355 4614476.5935
677544.84 4614470.39
677541.25 4614466.02
677541.2245 4614466.1515
677540.604 4614469.361
677539.09 4614477.19
677537.61 4614478.46
677539.42 4614480.71
677537.22 4614482.5
677538.26 4614483.77
677537.19 4614484.66
677537.57 4614485.13
677556.43 4614508.38
677528.49 4614526.43
677529 4614527.23
