"X" "Y"
676510.6525 4612422.3555
676511.5125 4612422.9555
676517.593 4612427.205
676521.183 4612429.715
676527.413 4612434.085
676528.133 4612434.595
676530.593 4612431.0845
676529.875 4612430.5665
676531.2535 4612428.595
676531.443 4612428.3245
676534.481 4612423.983
676534.6825 4612423.6945
676535.393 4612424.2245
676537.8725 4612420.6845
676537.1425 4612420.1845
676530.9025 4612415.8745
676527.2825 4612413.385
676521.112 4612409.125
676520.292 4612408.565
676513.812 4612404.085
676506.4225 4612414.6355
676504.1925 4612417.8355
676510.6525 4612422.3555
