"X" "Y"
677086.348 4613286.5845
677085.491 4613287.192
677088.641 4613291.082
677089.501 4613290.4715
677089.671 4613290.6815
677091.121 4613292.4615
677093.251 4613290.9415
677093.31 4613290.9
677093.621 4613290.6815
677100.421 4613285.8515
677100.5135 4613285.785
677101.721 4613284.9215
677101.832 4613284.843
677102.471 4613284.3915
677096.5105 4613275.6115
677095.7995 4613275.99
677095.7405 4613276.0215
677095.5305 4613276.1315
677094.3405 4613276.9515
677094.2925 4613276.9845
677093.6205 4613277.4415
677086.4705 4613282.342
677086.3925 4613282.3945
677085.9205 4613282.712
677084.181 4613283.912
677086.348 4613286.5845
