"X" "Y"
676679.5305 4612994.103
676682.6605 4613001.423
676687.2805 4612999.4325
676729.5105 4612981.6115
676737.1005 4612978.411
676741.33 4612967.061
676741.77 4612965.901
676740.24 4612962.351
676743.54 4612960.971
676744.1095 4612959.521
676733.329 4612934.051
676731.889 4612933.391
676728.599 4612934.861
676727.099 4612931.301
676725.799 4612930.721
676714.9085 4612925.8715
676707.2985 4612929.082
676665.039 4612946.913
676660.429 4612948.863
676663.5195 4612956.293
676657.9995 4612958.5935
676664.24 4612973.293
676663.9 4612973.463
676667.41 4612981.773
676667.78 4612981.643
676673.9905 4612996.413
676679.5305 4612994.103
676694.0995 4612954.8525
676678.0895 4612961.4625
676676.3395 4612957.383
676692.3295 4612950.7525
676694.0995 4612954.8525
676698.72 4612974.812
676700.37 4612978.742
676687.77 4612983.9825
676686.18 4612980.2725
676698.72 4612974.812
676714.199 4612941.2215
676716.309 4612946.5615
676718.579 4612945.7615
676720.8895 4612951.2715
676717.3095 4612952.7615
676714.789 4612946.8115
676712.699 4612941.8715
676714.199 4612941.2215
676721.75 4612963.2715
676719.4195 4612957.7615
676723.1195 4612956.2615
676725.4095 4612961.7715
676721.75 4612963.2715
676729.469 4612938.181
676732.6495 4612945.591
676729.2195 4612947.141
676726.039 4612939.6315
676729.469 4612938.181
676735.3395 4612951.851
676738.4895 4612959.211
676734.9395 4612960.641
676731.8595 4612953.361
676735.3395 4612951.851
