"X" "Y"
674557.661 4614312.941
674560.881 4614320.831
674563.2495 4614319.867
674565.9495 4614318.767
674566.381 4614319.8305
674573.861 4614316.7805
674573.431 4614315.721
674575.741 4614314.7805
674575.9605 4614314.6895
674579.983 4614313.025
674582.5895 4614311.946
674583.041 4614313.05
674590.341 4614310.07
674589.872 4614308.9325
674592.3825 4614307.8935
674594.4205 4614307.05
674591.1305 4614299.08
674590.1335 4614296.679
674585.7205 4614298.49
674585.4005 4614298.63
674584.9605 4614297.56
674582.6205 4614298.52
674583.0705 4614299.59
674580.4405 4614300.67
674579.9905 4614299.6
674578.0305 4614300.4105
674578.4805 4614301.4805
674577.8305 4614301.7405
674569.0905 4614305.3405
674568.6605 4614305.5205
674568.2205 4614304.4505
674566.1705 4614305.2905
674566.6105 4614306.3605
674563.8805 4614307.4805
674563.4305 4614306.4205
674561.4505 4614307.231
674561.8905 4614308.301
674561.1405 4614308.611
674556.648 4614310.462
674556.7005 4614310.591
674557.661 4614312.941
