"X" "Y"
675817.8035 4611883.653
675819.7035 4611885.413
675823.7615 4611889.145
675823.8135 4611889.193
675832.604 4611897.2525
675841.3335 4611887.5325
675842.1535 4611886.6425
675833.453 4611878.7025
675833.3435 4611878.602
675827.383 4611873.1525
675821.413 4611867.713
675820.8795 4611868.2995
675818.993 4611870.373
675818.8115 4611870.5725
675818.123 4611869.933
675813.763 4611874.733
675814.453 4611875.3725
675814.353 4611875.483
675812.255 4611877.795
675811.903 4611878.183
675817.8035 4611883.653
